instance_date,actual_worth,row_status_code,property_type_en,property_sub_type_en,area_name_en,actual_area
28-12-2023,2100000,COMPLETED,Building,Villa,Al Yelayiss 1,201.61
5/1/24,1999997,COMPLETED,Land,,Jabal Ali Industrial First,929.03
9/2/24,3646418,COMMITTED,Land,Ground Level Parcking,Al Nahda First,2823.03
19-02-2024,20001479,COMPLETED,Land,Sports Club,Nad Al Shiba First,9291
22-02-2024,686188.31,COMPLETED,Unit,Flat,Al Hebiah First,86.4
5/3/24,48000000,COMPLETED,Land,Commercial,Hor Al Anz East,1992.77
5/3/24,2700000,COMPLETED,Building,Villa,Wadi Al Safa 5,230.02
6/3/24,7500000,COMPLETED,Land,Labor Camp,Al Goze Industrial Second,929.96
6/3/24,3229170,COMPLETED,Land,Government Housing,Al Lusaily,1500
6/3/24,1624018.41,COMPLETED,Unit,Flat,Marsa Dubai,63.39
6/3/24,2419462.12,COMPLETED,Building,Villa,Al Thanayah Fourth,356.17
6/3/24,60000000,COMPLETED,Land,Commercial,Al Karama,2034.58
6/3/24,567213.75,COMPLETED,Unit,Flat,Al Barsha South Fourth,90.02
6/3/24,12000000,COMPLETED,Land,Commercial,Me'Aisem First,743
4/4/24,23999966,COMPLETED,Land,Commercial,Al Khabeesi,3716.12
7/4/24,1775079.76,COMPLETED,Unit,Flat,Hadaeq Sheikh Mohammed Bin Rashid,91.92
1/7/24,2000000,COMPLETED,Land,Commercial,Al Waheda,929.03
2/8/24,2859092.82,COMPLETED,Unit,Flat,Marsa Dubai,192.05
14-08-2024,1881917.97,COMPLETED,Unit,Office,Al Thanyah Fifth,130.08
15-08-2024,4200000,COMPLETED,Land,,Al Barshaa South Second,1097.09
4/9/24,2156697.19,COMPLETED,Building,Villa,Hadaeq Sheikh Mohammed Bin Rashid,202.56
6/9/24,23229303,COMPLETED,Land,Residential,Al Barshaa South Third,4316.15
11/9/24,150000000,COMPLETED,Land,Residential,Al Bada,3592.47
11/9/24,24000000,COMPLETED,Land,Commercial,Al Warqa First,1465.92
11/9/24,40763040,COMPLETED,Land,Residential,Wadi Al Safa 3,5410.02
13-09-2024,12844153,COMPLETED,Land,,Nadd Hessa,3409.32
19-09-2024,983887.86,COMPLETED,Unit,Office,Dubai Investment Park First,215.75
19-09-2024,8419688.03,COMPLETED,Unit,Flat,Marsa Dubai,521.63
19-09-2024,13599999,COMPLETED,Land,Warehouse,Al Garhoud,1486.45
30-09-2024,4500000,COMPLETED,Land,Residential,Al Rashidiya,2130.27
1/10/24,126415272,COMPLETED,Land,Residential Flats,Marsa Dubai,6672.94
10/10/24,1200000,COMPLETED,Land,Residential,Al Jafliya,232.25
10/10/24,1250000,COMPLETED,Unit,Flat,Al Hebiah Third,84.02
16-10-2024,2040901.53,COMPLETED,Unit,Flat,Al Thanyah Fifth,188.7
17-10-2024,24408921,COMPLETED,Land,Commercial,Palm Deira,2636.82
23-10-2024,36167684,COMMITTED,Land,Sports Club,Al Mamzer,4800.13
24-10-2024,2596236,ENTERED,Land,Agricultural,Lehbab Second,27063.24
31-10-2024,18000000,COMPLETED,Land,Residential,Al Jafliya,842.11
31-10-2024,2500023,COMPLETED,Land,Government Housing,Al Bada,232.26
1/11/24,40000000,COMPLETED,Land,Residential,Wadi Al Safa 3,10033.52
12/11/24,33570580,COMPLETED,Land,Commercial,Al Qusais Industrial Fifth,5198.02
13-11-2024,143533713,COMPLETED,Land,Sports Club,Nad Al Shiba First,17190.47
5/12/24,2563800.9,COMPLETED,Unit,Flat,Burj Khalifa,100.91
5/12/24,2749030.28,COMPLETED,Unit,Flat,Marsa Dubai,174.87
10/12/24,31817873,COMPLETED,Land,Commercial,Al Jadaf,1477.99
13-12-2024,375000000,COMPLETED,Land,Residential,Business Bay,4699.68
16-12-2024,1090361.91,COMPLETED,Unit,Flat,Burj Khalifa,91.88
16-12-2024,5000000,COMPLETED,Land,Residential,Muhaisanah Third,1393.55
16-12-2024,257746.1,COMPLETED,Unit,Flat,Al Warsan First,45
16-12-2024,2307317.88,COMPLETED,Unit,Flat,Al Khairan First,101.67
6/1/25,2296331.42,COMPLETED,Building,Villa,Al Yelayiss 1,309.14
7/1/25,61102462,COMPLETED,Land,Commercial,Jabal Ali First,5506.94
8/1/25,118886899,COMPLETED,Land,Commercial,Um Hurair Second,7363.31
31-01-2025,722007.35,COMPLETED,Unit,Flat,Al Barsha South Fourth,105.07
6/2/25,39271341,COMPLETED,Land,Commercial,Palm Jabal Ali,2211.17
7/6/23,3500000,COMPLETED,Land,Airport,Madinat Al Mataar,535.43
7/6/23,10000000,COMPLETED,Land,Residential,Wadi Al Safa 5,1591.61
7/6/23,18387970,COMPLETED,Land,Commercial,Al Jadaf,1708.3
8/6/23,16397456,COMPLETED,Land,Commercial,Al Murqabat,1218.74
20-06-2023,2416431.18,COMPLETED,Unit,Flat,Marsa Dubai,187.08
22-06-2023,28000000,COMPLETED,Land,Residential,Al Saffa Second,3646.35
22-06-2023,18000000,COMPLETED,Land,Commercial,Dubai Investment Park Second,3000.01
22-06-2023,20299989,COMPLETED,Land,Industrial,Al Goze Industrial First,7543.73
22-06-2023,11872000,COMPLETED,Land,Residential,Um Suqaim Second,576
6/7/23,2961868.99,COMPLETED,Unit,Flat,Burj Khalifa,186.64
7/7/23,450754.23,COMPLETED,Unit,Flat,Warsan Fourth,84.3
7/7/23,5089785,COMPLETED,Land,Industrial,Al Ttay,3152.38
11/7/23,7500000,COMPLETED,Land,Residential,Al Barsha Second,1420.3
14-07-2023,2054172,COMPLETED,Land,Residential,Jabal Ali First,636.13
14-07-2023,2825524,COMPLETED,Land,Commercial,Jabal Ali First,875
14-07-2023,2825524,COMPLETED,Land,Residential,Jabal Ali First,875
14-07-2023,57239945,COMPLETED,Land,Commercial,Al Muteena,3545.06
18-07-2023,2748504.39,COMPLETED,Building,Villa,Wadi Al Safa 6,391.02
2/8/23,87795105,COMPLETED,Land,,Nad Al Shiba Third,32625.76
10/8/23,38098442,COMPLETED,Land,Commercial,Ras Al Khor Industrial First,5445.33
24-08-2023,25681137,COMPLETED,Land,Residential,Jumeirah Second,3976.43
3/10/23,2365520.21,COMPLETED,Unit,Flat,Wadi Al Safa 3,372.06
3/10/23,1875685.34,COMPLETED,Unit,Flat,Al Thanyah Fifth,160.99
5/10/23,4200000,COMPLETED,Land,Commercial,Al Suq Al Kabeer,187.66
5/10/23,985125.02,COMPLETED,Unit,Flat,Jabal Ali First,123.97
24-10-2023,80000000,COMPLETED,Land,Commercial,Al Barsha First,14009.77
24-10-2023,6800000,COMPLETED,Land,Residential,Wadi Al Safa 5,976.41
24-10-2023,25000000,COMPLETED,Land,Commercial,Abu Hail,6196.61
24-10-2023,1265076.52,COMPLETED,Unit,Hotel Apartment,Al Thanyah First,55.77
25-10-2023,35321372,COMPLETED,Land,Residential,Wadi Al Safa 3,5469.11
10/11/23,2300000,COMPLETED,Land,,Al Goze First,613.16
22-11-2023,54039514,COMPLETED,Land,Commercial,Al Goze Industrial Third,4183.7
24-11-2023,2100000,COMPLETED,Unit,Flat,Al Khairan First,108.73
5/12/23,49411629,COMPLETED,Land,Residential,Al Barsha First,3531.15
5/12/23,2580398.42,COMPLETED,Unit,Flat,Business Bay,140.4
7/12/23,1645071.08,COMPLETED,Unit,Flat,Palm Jumeirah,65.23
7/12/23,7644683.83,COMPLETED,Unit,Office,Business Bay,271.98
7/12/23,7347446.92,COMPLETED,Unit,Office,Business Bay,261.47
14-12-2023,1048230.11,COMPLETED,Unit,Flat,Al Thanyah Fifth,85.2
14-12-2023,649768.58,COMPLETED,Unit,Flat,Al Hebiah Fourth,109
14-12-2023,12480010,COMPLETED,Land,Residential,Um Suqaim Second,1449.29
2/1/24,75000000,COMPLETED,Land,Commercial,Al Karama,3678.94
2/1/24,1395001,COMPLETED,Land,Residential,Wadi Al Safa 7,432
2/1/24,3724654,COMPLETED,Land,Residential,Al Khawaneej First,768.96
9/1/24,5540241.19,COMPLETED,Unit,Office,Burj Khalifa,272.41
22-01-2024,4500000,COMPLETED,Land,Commercial,Al Waheda,1396.81
26-01-2024,2958874.38,COMPLETED,Unit,Flat,Marsa Dubai,108.92
21-06-2024,2239524.68,COMPLETED,Unit,Flat,Al Khairan First,106.99
5/7/24,2264335.47,COMPLETED,Unit,Flat,Al Thanyah Third,123.97
5/7/24,1337292.43,COMPLETED,Building,Villa,Madinat Al Mataar,137.76
11/7/24,310000000,COMPLETED,Land,Commercial,Um Hurair Second,14285.04
12/8/24,6000000,COMPLETED,Land,Commercial,Al Hudaiba,691.76
20-08-2024,38000000,COMPLETED,Land,Commercial,Al Nahda Second,1393.55
28-08-2024,28000000,COMPLETED,Land,Commercial,Dubai Investment Park First,24468.63
28-08-2024,1546617.5,COMPLETED,Unit,Flat,Business Bay,74.73
28-08-2024,4711265.11,COMPLETED,Unit,Office,Business Bay,313.37
5/9/24,2564454.57,COMPLETED,Unit,Flat,Marsa Dubai,122.07
5/9/24,2390739.28,COMPLETED,Unit,Flat,Al Khairan First,101.33
6/9/24,96970452,COMPLETED,Land,,Hessyan Second,15014.75
11/9/24,17500000,COMPLETED,Land,Industrial,Ras Al Khor Industrial Second,4626.57
11/9/24,3000007,COMPLETED,Land,Commercial,Hor Al Anz,279.08
11/9/24,4143994,COMPLETED,Land,Commercial,Al Muteena,385.4
11/9/24,75000000,COMPLETED,Land,Industrial,Al Goze Industrial First,6400.55
13-09-2024,13548564,COMPLETED,Land,Residential,Al Thanyah Third,1048.92
17-09-2024,23000000,COMPLETED,Land,Commercial,Al Buteen,395.58
20-09-2024,1753114.21,COMPLETED,Building,Villa,Jabal Ali First,165.9
1/10/24,2314798,COMPLETED,Land,Residential,Al Aweer First,1433.68
16-10-2024,2205404.18,COMPLETED,Unit,Flat,Al Thanyah Fifth,153.97
17-10-2024,24974239,COMPLETED,Land,,Al Satwa,1325.82
24-10-2024,45000000,COMPLETED,Land,Commercial,Dubai Investment Park First,5735.3
29-10-2024,6000000,COMPLETED,Land,Commercial,Al Garhoud,969.18
30-10-2024,3296247.99,COMPLETED,Unit,Flat,Marsa Dubai,147.35
4/11/24,7000000,COMPLETED,Land,Residential,Wadi Al Amardi,3109.46
6/11/24,25637780,COMPLETED,Land,,Jumeirah First,2381.83
4/12/24,35000000,COMPLETED,Land,Commercial,Al Nahda Second,1393.55
4/12/24,675988.26,COMPLETED,Unit,Flat,Dubai Investment Park First,99.42
6/12/24,12741244.25,COMPLETED,Unit,Office,Burj Khalifa,575.93
9/12/24,1400000,COMPLETED,Land,Commercial,Hor Al Anz,219.34
9/12/24,2249452.43,COMPLETED,Building,Villa,Al Thanayah Fourth,255.34
23-12-2024,2588799,COMPLETED,Land,,Saih Shuaib 1,962.03
30-12-2024,3121459.34,COMPLETED,Unit,Office,Business Bay,215.82
13-01-2025,22755832,COMPLETED,Land,Commercial,Palm Jabal Ali,2642.61
20-01-2025,211500000,COMPLETED,Land,Commercial,Trade Center First,929.03
27-01-2025,2754480,COMPLETED,Land,,Saih Shuaib 1,984.23
27-01-2025,38462170,COMPLETED,Land,General Use,Me'Aisem Second,8933.14
28-01-2025,8500000,COMPLETED,Land,,Jumeirah First,668.9
3/2/25,936813.81,COMPLETED,Unit,Shop,Marsa Dubai,83.05
3/2/25,1096516.28,COMPLETED,Unit,Flat,Al Thanyah Third,68.58
3/2/25,6999990,COMPLETED,Land,Industrial,Nad Al Hamar,1858.06
3/2/25,2252023.77,COMPLETED,Unit,Flat,Hadaeq Sheikh Mohammed Bin Rashid,104
3/2/25,2428013,COMPLETED,Land,Commercial,Al Dhagaya,225.57
4/2/25,4000000,COMPLETED,Land,Residential,Wadi Al Safa 5,524.99
6/2/25,60000000,COMPLETED,Land,Industrial,Saih Shuaib 2,4395.43
12/2/25,3865245.14,COMPLETED,Unit,Flat,Marsa Dubai,188.54
14-02-2025,900000,COMPLETED,Land,Residential,Hor Al Anz,232.26
6/7/23,440250.35,COMPLETED,Unit,Flat,Al Thanyah Third,40.72
6/7/23,5500000,COMPLETED,Land,Residential,Al Satwa,232.24
6/7/23,3000000,COMPLETED,Land,Commercial,Abu Hail,464.45
6/7/23,30000000,COMPLETED,Land,Residential,Hor Al Anz East,1170.57
11/7/23,3540143.07,COMPLETED,Unit,Flat,Marsa Dubai,271.1
16-07-2023,1937502,COMPLETED,Land,Residential,Jabal Ali First,600
16-07-2023,1937502,COMPLETED,Land,Residential,Jabal Ali First,600
20-07-2023,18000000,COMPLETED,Land,Commercial,Naif,225.01
20-07-2023,27000000,COMPLETED,Land,Commercial,Al Khabeesi,4006.53
20-07-2023,37557281,COMPLETED,Land,Commercial,Al Raffa,3171.99
2/8/23,11118032,COMPLETED,Land,Commercial,Al Mararr,860.75
9/8/23,3476761,COMPLETED,Land,,Wadi Al Safa 2,1615.01
18-08-2023,27495059,COMPLETED,Land,Commercial,Palm Deira,3649.11
23-08-2023,3858037.38,COMPLETED,Unit,Flat,Marsa Dubai,147.37
25-08-2023,776615,COMPLETED,Unit,Office,Business Bay,72.15
25-08-2023,3300000,COMPLETED,Land,Residential,Al Barsha South Fifth,631.1
25-08-2023,495797.84,COMPLETED,Unit,Flat,Nadd Hessa,76.24
25-08-2023,531382.88,COMPLETED,Unit,Flat,Nadd Hessa,82.69
31-08-2023,28000000,COMPLETED,Land,Commercial,Naif,967.68
14-09-2023,20028421,COMPLETED,Land,Residential,Jumeirah First,2862.62
21-09-2023,43000000,COMPLETED,Land,Residential,Jabal Ali First,1477.63
17-10-2023,537912.81,COMPLETED,Unit,Office,Al Barshaa South Third,86.34
24-10-2023,65000000,COMPLETED,Land,Commercial,Mirdif,16807.73
25-10-2023,2262340,COMPLETED,Land,Residential,Jabal Ali First,600.51
24-11-2023,45000000,COMPLETED,Land,Commercial,Al Goze Third,4649.89
13-12-2023,2853042.04,COMPLETED,Unit,Flat,Jumeirah First,111.13
20-12-2023,2116376.01,COMPLETED,Building,Villa,Al Yelayiss 1,289.53
25-12-2023,500401.26,COMPLETED,Unit,Flat,Al Warsan First,92.53
5/1/24,70520800,COMPLETED,Land,Commercial,Palm Deira,40947.18
9/2/24,6600168,COMMITTED,Land,Ground Level Parcking,Al Nahda Second,5574.33
4/3/24,2119286.21,COMPLETED,Unit,Flat,Al Khairan First,104.68
19-03-2024,803938.45,COMPLETED,Unit,Flat,Al Hebiah First,132.39
19-03-2024,24431852,COMPLETED,Land,Commercial,Jabal Ali First,15131.97
19-03-2024,52979345,COMPLETED,Land,,Jumeirah First,5468.83
19-03-2024,1459503.92,COMPLETED,Unit,Office,Burj Khalifa,107.54
19-03-2024,2421878,COMPLETED,Land,,Wadi Al Safa 2,750
19-03-2024,22080435,COMPLETED,Land,Commercial,Al Nahda Second,3155.91
19-03-2024,2321542.9,COMPLETED,Unit,Flat,Burj Khalifa,120.41
1/4/24,48400000,COMPLETED,Land,Residential,Al Garhoud,1501.96
1/4/24,8159467,COMPLETED,Land,,Al Warqa First,1516.08
17-04-2024,224253909,COMPLETED,Land,Commercial,Al Thanyah Fifth,41667.78
18-04-2024,343019.82,COMPLETED,Unit,Flat,Wadi Al Safa 5,47.74
18-04-2024,5500000,COMPLETED,Land,Commercial,Um Suqaim First,535.12
19-04-2024,1050000,COMPLETED,Land,Residential,Al Waheda,232.99
20-04-2024,1575633.97,COMPLETED,Building,Villa,Wadi Al Safa 7,197.14
24-06-2024,2177631.56,COMPLETED,Building,Villa,Wadi Al Safa 3,182.69
25-06-2024,2999996,COMPLETED,Land,Residential,Mirdif,929.03
13-08-2024,2229266,COMPLETED,Land,,Saih Shuaib 1,941.39
13-08-2024,2273572,COMPLETED,Land,,Saih Shuaib 1,960.1
1/7/24,9368761,COMPLETED,Land,Commercial,Nad Al Hamar,1359.98
22-07-2024,24000000,COMPLETED,Land,Commercial,Naif,752.51
16-08-2024,818361.25,COMPLETED,Unit,Flat,Al Jadaf,77.29
16-08-2024,1118352.37,COMPLETED,Unit,Office,Burj Khalifa,87.16
26-08-2024,2700000,COMPLETED,Building,Villa,Al Barsha South Fourth,140.1
26-08-2024,1433501.57,COMPLETED,Building,Villa,Wadi Al Safa 7,140
26-08-2024,22952940,COMPLETED,Land,Commercial,Al Satwa,1421.63
5/9/24,23397005,COMPLETED,Land,Commercial,Port Saeed,1976.1
19-09-2024,4843755,COMMITTED,Land,Unit,Warsan Fourth,3000
19-09-2024,899145.9,COMPLETED,Unit,Office,Dubai Investment Park First,196.1
19-09-2024,6500000,COMPLETED,Land,Residential,Wadi Al Safa 6,639.92
19-09-2024,568143.79,COMPLETED,Unit,Office,Dubai Investment Park First,118.23
19-09-2024,1149757.97,COMPLETED,Unit,Office,Dubai Investment Park First,252.96
19-09-2024,555277.39,COMPLETED,Unit,Office,Dubai Investment Park First,115.3
19-09-2024,475693.87,COMPLETED,Unit,Office,Dubai Investment Park First,97.73
24-09-2024,422029.33,COMPLETED,Unit,Flat,Al Warsan First,83
24-09-2024,40000000,COMPLETED,Land,Commercial,Al Muteena,1279.24
24-09-2024,7634452,COMPLETED,Land,Airport,Madinat Al Mataar,2287.95
24-09-2024,6059215,COMPLETED,Land,Airport,Madinat Al Mataar,2251.68
24-09-2024,748706.05,COMPLETED,Unit,Office,Business Bay,40.8
24-09-2024,14370155.91,COMPLETED,Unit,Flat,Business Bay,468.54
2/10/24,80000000,COMPLETED,Land,Commercial,Al Barsha First,1681.55
2/10/24,4500000,COMPLETED,Land,Residential,Al Hebiah Fourth,269.61
7/10/24,3156977,COMPLETED,Land,Commercial,Port Saeed,418.95
14-10-2024,1571159.35,COMPLETED,Unit,Flat,Al Safouh First,133.5
14-10-2024,1006854.19,COMPLETED,Unit,Flat,Al Safouh First,70.99
14-10-2024,10357240,COMPLETED,Land,,Al Satwa,1924.47
14-10-2024,1443781.44,COMPLETED,Unit,Flat,Al Safouh First,121.97
15-10-2024,2543828.28,COMPLETED,Unit,Flat,Zaabeel Second,108.52
17-10-2024,11425880,COMPLETED,Land,Commercial,Al Sabkha,530.5
22-10-2024,2274077.3,COMPLETED,Unit,Flat,Al Thanyah First,268.52
22-10-2024,30256839,COMPLETED,Land,Commercial,Al Safouh Second,1989.2
22-10-2024,3069480.8,COMPLETED,Unit,Flat,Palm Jumeirah,128.24
7/11/24,2800000,COMPLETED,Land,Residential,Al Rashidiya,1302.87
11/11/24,4000000,COMPLETED,Land,Residential,Al Goze First,922.99
11/11/24,4553362,COMPLETED,Land,,Saih Shuaib 1,1762.59
11/11/24,2100000,COMPLETED,Land,Commercial,Abu Hail,232.2
11/11/24,3485963.3,COMPLETED,Unit,Flat,Burj Khalifa,208.57
28-11-2024,2135322.54,COMPLETED,Building,Villa,Jabal Ali First,225.59
6/12/24,8042603.23,COMPLETED,Unit,Office,Burj Khalifa,372.63
12/12/24,42617940,COMPLETED,Land,Residential,Wadi Al Safa 4,3959.34
13-12-2024,5083036,COMPLETED,Land,Residential,Jumeirah First,472.23
17-12-2024,35663482,COMPLETED,Land,Agricultural,Al Khawaneej Second,25276.07
24-12-2024,4017891.59,COMPLETED,Unit,Flat,Burj Khalifa,152.27
22-01-2025,800000,COMPLETED,Unit,Flat,Me'Aisem First,83.1
3/2/25,2490711.59,COMPLETED,Unit,Shop,Business Bay,163.91
4/2/25,1500014,COMPLETED,Land,Commercial,Hor Al Anz,232.26
6/2/25,3444975,COMPLETED,Land,,Saih Shuaib 1,1066.83
6/2/25,2402903.35,COMPLETED,Unit,Flat,Al Thanyah Third,135.45
7/2/25,6183086,COMPLETED,Land,Government Housing,Wadi Al Safa 3,1914.76
10/2/25,17000000,COMPLETED,Land,Commercial,Al Suq Al Kabeer,373.47
17-02-2025,3200000,COMPLETED,Land,Commercial,Al Qusais Industrial First,587.14
17-02-2025,8000000,COMPLETED,Land,Government Housing,Al Khawaneej First,2249
20-02-2025,41494977,COMMITTED,Land,,Al Warsan Second,21416.74
1/6/23,7999989,COMPLETED,Land,Agricultural,Lehbab First,92903
13-06-2023,2211538.46,COMPLETED,Unit,Hotel Apartment,Burj Khalifa,86.12
13-06-2023,4731810,COMPLETED,Land,Commercial,Al Thanayah Fourth,527.18
15-06-2023,13500000,COMPLETED,Land,Agricultural,Al Aweer First,19300.88
15-06-2023,15000000,COMPLETED,Land,Commercial,Al Baraha,343.17
7/7/23,5623560.22,COMPLETED,Unit,Office,Burj Khalifa,317.64
26-07-2023,5339250,COMPLETED,Land,Residential,Al Barsha Second,1420.3
1/8/23,6587098,COMPLETED,Land,,Warsan Fourth,3059.81
11/8/23,7450072,COMMITTED,Land,Residential,Al Yelayiss 1,2768.54
16-08-2023,243218741,COMPLETED,Land,Government Organizations,Al Rowaiyah Second,903831.29
5/9/23,2352676.41,COMPLETED,Unit,Flat,Marsa Dubai,157.75
5/9/23,14000000,COMPLETED,Land,Commercial,Al Buteen,276.2
7/9/23,19000000,COMPLETED,Land,Residential,Naif,712.95
12/9/23,2018231,COMPLETED,Land,Government Housing,Wadi Al Safa 2,750
12/9/23,2018285,COMPLETED,Land,Government Housing,Wadi Al Safa 2,750.02
14-09-2023,12500000,COMPLETED,Land,Commercial,Al Qusais Industrial First,2659.53
21-09-2023,47000000,COMPLETED,Land,Residential,Jabal Ali First,1482.63
28-09-2023,3197766.86,COMPLETED,Unit,Flat,Marsa Dubai,191.1
18-10-2023,8849035.55,COMPLETED,Unit,Warehouse,Dubai Investment Park Second,964.29
18-10-2023,750007,COMPLETED,Land,Residential,Al Waheda,232.22
18-10-2023,557823.24,COMPLETED,Unit,Flat,Al Hebiah Fourth,75
23-10-2023,349165986,COMPLETED,Land,,Umm Addamin,324386.13
23-10-2023,1001308880,COMPLETED,Land,School,Al Rowaiyah First,1550412.15
23-10-2023,10500981,COMPLETED,Land,,Jabal Ali Industrial First,9755.74
23-10-2023,33528498,COMPLETED,Land,Government Organizations,Wadi Al Safa 5,25957.52
25-10-2023,14500000,COMPLETED,Land,Residential,Jumeirah Third,1625.8
25-10-2023,2165982.44,COMPLETED,Building,Villa,Al Thanayah Fourth,246.61
16-11-2023,3420001.46,COMPLETED,Building,Villa,Wadi Al Safa 6,520.16
16-11-2023,759945.31,COMPLETED,Unit,Office,Business Bay,48.48
23-11-2023,3423117.75,COMPLETED,Unit,Flat,Burj Khalifa,182.65
24-11-2023,13510154,COMPLETED,Land,Residential,Wadi Al Safa 4,2918.92
6/12/23,9060282,COMPLETED,Land,,Dubai Investment Park Second,4676.27
13-12-2023,3500000,COMPLETED,Land,Commercial,Al Barsha South Fourth,504.66
13-12-2023,2100000,COMPLETED,Unit,Flat,Marsa Dubai,128.35
20-12-2023,656063.14,COMPLETED,Unit,Flat,Al Hebiah First,97.73
20-12-2023,664626.7,COMPLETED,Unit,Flat,Al Hebiah First,95.13
28-12-2023,10454761,COMPLETED,Land,Villa,Al Hebiah Second,6070.5
3/1/24,2176583.02,COMPLETED,Unit,Flat,Al Khairan First,101.82
23-01-2024,6553364,COMPLETED,Land,Residential,Wadi Al Safa 3,1383.7
25-01-2024,5923035,COMPLETED,Land,Commercial,Wadi Al Safa 5,2896.15
29-01-2024,1674230.32,COMPLETED,Unit,Shop,Marsa Dubai,79.8
29-01-2024,6399991,COMPLETED,Land,Labor Camp,Jabal Ali Industrial First,1858.06
29-01-2024,2115642.85,COMPLETED,Building,Villa,Wadi Al Safa 6,252.65
1/2/24,2026487.65,COMPLETED,Unit,Flat,Al Hebiah First,307.86
5/2/24,1932596686,ENTERED,Unit,Hotel,Palm Jumeirah,117399.6
5/2/24,2246648.41,COMPLETED,Unit,Flat,Marsa Dubai,85.02
10/2/24,2050000,COMPLETED,Building,Villa,Al Yelayiss 2,188.41
12/2/24,2603395.89,COMPLETED,Unit,Flat,Zaabeel Second,111.85
13-02-2024,2100000,COMPLETED,Unit,Flat,Al Thanyah Third,139.82
26-06-2024,5471995,COMPLETED,Land,Rest Area,Margham,42363.79
26-06-2024,14770798,COMPLETED,Land,,Al Lusaily,98018.1
10/7/24,2128915.53,COMPLETED,Building,Villa,Al Hebiah Fourth,140.43
30-07-2024,3754502,COMPLETED,Land,Residential,Um Suqaim Second,697.61
30-07-2024,699205.26,COMPLETED,Unit,Flat,Nadd Hessa,91.25
1/8/24,1232493.96,COMPLETED,Unit,Flat,Al Barsha South Fourth,113.45
1/8/24,44000000,COMPLETED,Land,,Al Satwa,1133.21
30-08-2024,2601215.28,COMPLETED,Unit,Flat,Marsa Dubai,166.39
30-08-2024,2005992.84,COMPLETED,Unit,Flat,Al Merkadh,120.94
2/9/24,2487995,COMPLETED,Land,Residential,Mirdif,924.57
3/9/24,1641790.77,COMPLETED,Unit,Flat,Marsa Dubai,80.29
9/9/24,1639020.06,COMPLETED,Building,Villa,Al Yelayiss 2,202.5
9/9/24,3793114.47,COMPLETED,Building,Villa,Wadi Al Safa 6,575
26-09-2024,2562023,COMPLETED,Land,Commercial,Hor Al Anz,238.03
30-09-2024,30000000,COMPLETED,Land,Commercial,Al Nahda Second,1530.02
8/10/24,977056,COMPLETED,Unit,Office,Business Bay,106.79
8/10/24,811362,COMPLETED,Unit,Office,Business Bay,88.68
10/10/24,777069794,COMPLETED,Land,Commercial,Burj Khalifa,31387.92
10/10/24,1658332.43,COMPLETED,Unit,Flat,Business Bay,82.14
11/10/24,5252756,COMPLETED,Land,Labor Camp,Jabal Ali Industrial First,1951.99
11/10/24,11399939,COMPLETED,Land,Commercial,Al Qusais First,2118.18
14-10-2024,2047311.44,COMPLETED,Unit,Flat,Wadi Al Safa 3,131.39
14-10-2024,12043900,COMPLETED,Land,Villa,Al Yelayiss 1,2797.29
15-10-2024,554138.48,COMPLETED,Unit,Office,Business Bay,29.2
23-10-2024,157537846,COMPLETED,Land,,Al Wasl,17218.54
